0,lct,acc,coop,qunt,qual,expert
6336,0.45,1,0,0.452925707,0.231144155,0
6337,0.45,0.02,0,0.452925707,0.231144155,0
6338,0.4,0.02,0,0.402605194,0.231144155,0
6339,0.45,0.02,0,0.452925707,0.231144155,0
6340,0.4,0.02,0.006944444,0.402605194,0.001425389,0
6341,0,1,0,0.000123274,0.233994933,0
6342,0.45,1,0,0.452925707,0.231144155,0
6343,0.45,1,0,0.452925707,0.231144155,0
6344,0.4,1,0,0.402605194,0.237358929,0
6345,0,1,0,0.000123274,0.306207586,0
6346,0.45,1,0,0.452925707,0.231144155,0
6347,0.45,0.02,0,0.452925707,0.231144155,0
6348,0.5,1,0,0.503369494,0.349526745,0
6349,0.5,1,0,0.503328402,0.328984152,0
6350,0.485,1,0,0.488232249,0.325701182,0
6351,0,1,0,0.000205457,0.368564122,0
6352,0.375,1,0,0.377486029,0.238771729,0
6353,0.5,1,0,0.503328402,0.33079202,0
6354,0,1,0,0.000328731,0.41227073,0
6355,0,0.02,0,0.000164366,0.352227459,0
6356,0,0.02,0,0.000164366,0.355423751,0
6357,0.45,1,0,0.452925707,0.238504748,0
6358,0,1,0,0.000164366,0.351828472,0
6359,0,0.02,0,0.000164366,0.354730013,0
6360,0.475,0.02,0,0.478127055,0.307846561,0
6361,0.5,0.02,0,0.503410585,0.381321114,0
6362,0,1,0,0.000123274,0.32471321,0
6363,0.45,1,0,0.452925707,0.234881049,0
6364,0.5,1,0,0.503369494,0.349156157,0
6365,0.45,0.02,0,0.452925707,0.230895922,0
6366,0.5,1,0,0.503616042,0.431070002,0
6367,0.45,1,0,0.452966798,0.295440734,0
6368,0.5,1,0,0.503410585,0.367142797,0
6369,0.45,1,0,0.452925707,0.234051144,0
6370,0,1,0,0.000123274,0.325786853,0
6371,0.5,0.02,0,0.503287311,0.291210378,0
6372,0.45,0.02,0,0.452925707,0.235943885,0
6373,0.5,1,0,0.503369494,0.3497293,0
6374,0.45,1,0,0.452925707,0.23593188,0
6375,0.5,1,0,0.503369494,0.349506248,0
6376,0.5,1,0,0.50324622,0.233890152,0
6377,0.45,1,0,0.452925707,0.232551448,0
6378,0.5,1,0,0.503369494,0.348893099,0
6379,0.45,1,0,0.452925707,0.235943885,0
6380,0.5,0.02,0,0.50324622,0.231332391,0
6381,0,0.02,0,8.22E-05,0.288697495,0
6382,0,0.02,0,8.22E-05,0.291207761,0
6383,0.5,0.02,0,0.503410585,0.343144986,0
6384,0,1,0,8.22E-05,0.289149586,0
6385,0,1,0,0.000164366,0.350804569,0
6386,0,1,0,8.22E-05,0.291339492,0
6387,0.5,0.02,0,0.503287311,0.234959897,0
6388,0.5,1,0,0.503369494,0.349969464,0
6389,0,0.02,0,8.22E-05,0.293847857,0
6390,0.5,0.02,0,0.503287311,0.293847857,0
6391,0.5,0.02,0,0.503410585,0.381186412,0
6392,0.5,1,0,0.503410585,0.369350191,0
6393,0.5,1,0,0.503328402,0.338579348,0
6394,0.5,1,0,0.503369494,0.351335276,0
6395,0.455,1,0,0.458204306,0.390815693,0
6396,0.5,1,0,0.503410585,0.379766131,0
6397,0.35,1,0,0.352284681,0.025494957,0
6398,0,0.02,0,8.22E-05,0.291087044,0
6399,0.5,1,0.006944444,0.503492768,0.387428918,0
6400,0,1,0,0.000164366,0.350220427,0
6401,0.5,0.02,0,0.503287311,0.019280814,0
6402,0.5,1,0,0.50324622,0.001425389,0
6403,0.5,1,0,0.50324622,0.011791588,0
6404,0.5,1,0,0.50324622,0.017855425,0
6405,0,1,0,0.000246548,0.384891327,0
6406,0.5,0.02,0,0.50324622,0.001425389,0
6407,0.5,1,0,0.503287311,0.019280814,0
6408,0.5,1,0.006944444,0.50324622,0.011791588,0
6409,0.5,0.02,0,0.503287311,0.013216976,0
6410,0.5,0.02,0,0.50324622,0.001425389,0
6411,0.5,1,0,0.50324622,0.017855425,0
6412,0.5,1,0,0.50324622,0.001425389,0
6413,0.5,0.02,0.006944444,0.50324622,0.011791588,0
6414,0.5,1,0,0.50324622,0.001425389,0
6415,0.5,1,0,0.50324622,0.001425389,0
6416,0.5,1,0.006944444,0.50324622,0.001425389,0
6417,0.5,0.02,0,0.50324622,0.001425389,0
6418,0.5,0.02,0,0.50324622,0.234689126,0
6419,0.5,1,0.006944444,0.50324622,0.011791588,0
6420,0.5,0.02,0,0.50324622,0.017855425,0
6421,0.5,0.02,0,0.50324622,0.001425389,0
6422,0.5,0.02,0,0.50324622,0.001425389,0
6423,0.5,1,0,0.503328402,0.004276167,0
6424,0.5,1,0,0.503287311,0.002850778,0
6425,0.5,1,0,0.50324622,0.247968261,0
6426,0.5,1,0,0.50324622,0.001425389,0
6427,0.5,1,0,0.50324622,0.017855425,0
6428,0.5,1,0,0.50324622,0.011791588,0
6429,0.5,1,0,0.50324622,0.032523985,0
6430,0.5,1,0,0.50324622,0.011791588,0
6431,0.5,1,0,0.503287311,0.013216976,0
6432,0.5,0.02,0,0.50324622,0.001425389,0
6433,0.5,0.02,0,0.503287311,0.013216976,0
6434,0.5,1,0,0.50324622,0.001425389,0
6435,0.4,1,0,0.402605194,0.037286545,0
6436,0.5,1,0,0.50324622,0.001425389,0
6437,0.5,1,0,0.503287311,0.25193467,0
6438,0.5,1,0.006944444,0.50324622,0.001425389,0
6439,0.5,0.02,0,0.50324622,0.001425389,0
6440,0.5,0.02,0,0.50324622,0.011791588,0
6441,0.5,0.02,0,0.50324622,0.001425389,0
6442,0.5,1,0.006944444,0.50324622,0.001425389,0
6443,0.5,0.02,0,0.50324622,0.011791588,0
6444,0.5,1,0,0.50324622,0.011791588,0
6445,0.5,0.02,0.006944444,0.50324622,0.001425389,0
6446,0.5,0.02,0,0.503287311,0.013216976,0
6447,0.5,1,0,0.50324622,0.011791588,0
6448,0.5,1,0,0.50324622,0.017855425,0
6449,0.5,1,0,0.50324622,0.011791588,0
6450,0.5,1,0,0.50324622,0.011791588,0
6451,0.5,0.02,0,0.50324622,0.017855425,0
6452,0.5,0.02,0,0.50324622,0.011791588,0
6453,0.5,1,0,0.503369494,0.349738497,0
6454,0.5,1,0.006944444,0.503287311,0.013216976,0
6455,0.5,0.02,0,0.50324622,0.022157786,0
6456,0.5,0.02,0,0.50324622,0.028221624,0
6457,0.5,1,0,0.50324622,0.011791588,0
6458,0.5,1,0,0.503287311,0.002850778,0
6459,0.5,0.02,0,0.503369494,0.346766546,0
6460,0,0.02,0,8.22E-05,0.013216976,0
6461,0.5,1,0,0.50324622,0.022157786,0
6462,0.5,1,0,0.50324622,0.017855425,0
6463,0.5,1,0,0.50324622,0.038587823,0
6464,0.5,1,0.006944444,0.50324622,0.001425389,0
6465,0.5,0.02,0,0.503287311,0.002850778,0
6466,0.5,0.02,0,0.50324622,0.001425389,0
6467,0.45,1,0,0.452925707,0.001425389,0
6468,0.5,0.02,0.006944444,0.50324622,0.022157786,0
6469,0.5,1,0,0.50324622,0.001425389,0
6470,0.5,0.02,0,0.50324622,0.022157786,0
6471,0.5,1,0,0.50324622,0.001425389,0
6472,0.5,0.02,0,0.503287311,0.013216976,0
6473,0.5,0.02,0,0.503287311,0.002850778,0
6474,0.5,1,0,0.50324622,0.001425389,0
6475,0.5,1,0,0.50324622,0.022157786,0
6476,0.5,0.02,0,0.50324622,0.001425389,0
6477,0.5,0.02,0,0.50324622,0.001425389,0
6478,0.5,1,0,0.50324622,0.017855425,0
6479,0.5,0.02,0.006944444,0.503287311,0.002850778,0
6480,0.5,1,0,0.50324622,0.001425389,0
6481,0.5,1,0,0.50324622,0.001425389,0
6482,0.5,1,0,0.50324622,0.001425389,0
6483,0.5,0.02,0,0.50324622,0.001425389,0
6484,0.5,1,0,0.50324622,0.001425389,0
6485,0.5,1,0.006944444,0.50324622,0.011791588,0
6486,0.5,0.02,0,0.50324622,0.001425389,0
6487,0.5,0.02,0.006944444,0.50324622,0.001425389,0
6488,0.5,0.02,0,0.503287311,0.013216976,0
6489,0.5,0.02,0,0.50324622,0.011791588,0
6490,0.5,1,0,0.50324622,0.025494957,0
6491,0,1,0,0.000164366,0.349785245,0
6492,0.5,0.02,0,0.50324622,0.001425389,0
6493,0.5,1,0,0.50324622,0.001425389,0
6494,0.5,1,0,0.50324622,0.022157786,0
6495,0.5,0.02,0,0.50324622,0.001425389,0
6496,0.5,0.02,0,0.50324622,0.017855425,0
6497,0.5,0.02,0,0.50324622,0.022157786,0
6498,0.5,0.02,0,0.50324622,0.011791588,0
6499,0.5,0.02,0,0.50324622,0.011791588,0
6500,0.5,1,0.006944444,0.50324622,0.011791588,0
6501,0.5,0.02,0,0.50324622,0.001425389,0
6502,0.425,1,0,0.427806542,0.002850778,0
6503,0.4,0.02,0,0.402605194,0.001425389,0
6504,0.5,1,0,0.50324622,0.001425389,0
6505,0.5,1,0.006944444,0.503328402,0.033377766,0
6506,0.5,1,0,0.50324622,0.022157786,0
6507,0.5,1,0,0.50324622,0.028221624,0
6508,0.5,0.02,0.006944444,0.50324622,0.001425389,0
6509,0.5,0.02,0,0.50324622,0.001425389,0
6510,0.4,0.02,0,0.402605194,0.001425389,0
6511,0.5,1,0.013888889,0.503328402,0.020706203,0
6512,0.49,1,0.006944444,0.493346483,0.10625105,0
6513,0.5,0.02,0.006944444,0.50324622,0.001425389,0
6514,0.5,0.02,0.006944444,0.50324622,0.001425389,0
6515,0.5,0.02,0.020833333,0.503328402,0.004276167,0
6516,0.5,0.02,0,0.50324622,0.001425389,0
6517,0.5,0.02,0,0.50324622,0.001425389,0
6518,0.455,1,0.006944444,0.458327581,0.442392201,0
6519,0.5,0.02,0,0.503287311,0.026920346,0
6520,0.5,1,0.006944444,0.50324622,0.001425389,0
6521,0.5,1,0,0.50324622,0.025494957,0
6522,0.5,1,0.006944444,0.50324622,0.001425389,0
6523,0.5,1,0,0.50324622,0.001425389,0
6524,0.5,1,0,0.50324622,0.017855425,0
6525,0.5,1,0,0.50324622,0.001425389,0
6526,0.5,0.02,0,0.50324622,0.001425389,0
6527,0.5,1,0.006944444,0.503328402,0.30707338,0
6528,0.5,1,0.006944444,0.503328402,0.30097303,0
6529,0.5,0.02,0.006944444,0.50324622,0.001425389,0
6530,0.5,1,0.006944444,0.50324622,0.011791588,0
6531,0.5,1,0,0.50324622,0.001425389,0
6532,0.5,1,0,0.50324622,0.001425389,0
6533,0.5,1,0,0.503287311,0.002850778,0
6534,0.5,0.02,0,0.50324622,0.001425389,0
6535,0.4,0.02,0,0.402605194,0.001425389,0
6536,0.5,1,0,0.50324622,0.001425389,0
6537,0.45,1,0.013888889,0.45300789,0.004276167,0
6538,0.39,1,0,0.392993097,0.441562042,0
6539,0.35,1,0,0.352325773,0.025008564,0
6540,0.5,0.02,0,0.50324622,0.001425389,0
6541,0.5,1,0,0.50324622,0.001425389,0
6542,0.5,0.02,0,0.50324622,0.001425389,0
6543,0.5,1,0.013888889,0.503821499,0.375117987,0
6544,0.5,0.02,0.006944444,0.50324622,0.001425389,0
6545,0.5,0.02,0,0.503287311,0.026920346,0
6546,0.5,0.02,0,0.50324622,0.001425389,0
6547,0.5,1,0,0.503328402,0.004276167,0
6548,0.5,0.02,0,0.50324622,0.001425389,0
6549,0.5,0.02,0.006944444,0.503287311,0.002850778,0
6550,0.5,1,0,0.50324622,0.001425389,0
6551,0.5,0.02,0,0.50324622,0.001425389,0
6552,0.475,0.02,0,0.478127055,0.235542591,0
6553,0.5,0.02,0,0.50324622,0.001425389,0
6554,0.5,1,0,0.50324622,0.001425389,0
6555,0.5,0.02,0.006944444,0.503287311,0.243586983,0
6556,0.5,0.02,0,0.50324622,0.001425389,0
6557,0.5,0.02,0,0.50324622,0.001425389,0
6558,0.5,0.02,0.013888889,0.503287311,0.002850778,0
6559,0.5,1,0,0.503287311,0.236529667,0
6560,0.5,1,0,0.50324622,0.011791588,0
6561,0.5,0.02,0,0.50324622,0.001425389,0
6562,0.5,1,0,0.503410585,0.027859342,0
6563,0.425,1,0,0.427806542,0.002850778,0
6564,0.5,0.02,0,0.50324622,0.001425389,0
6565,0.5,1,0.006944444,0.50324622,0.001425389,0
6566,0.5,1,0,0.50324622,0.001425389,0
6567,0.5,0.02,0,0.50324622,0.001425389,0
6568,0.5,0.02,0,0.50324622,0.001425389,0
6569,0.5,0.02,0,0.50324622,0.001425389,0
6570,0.5,0.02,0,0.503287311,0.06504797,0
6571,0.5,0.02,0,0.50324622,0.001425389,0
6572,0.5,0.02,0,0.50324622,0.001425389,0
6573,0.5,0.02,0.041666667,0.503451677,0.029284731,0
6574,0.5,1,0.006944444,0.50324622,0.001425389,0
6575,0.5,0.02,0.006944444,0.50324622,0.011791588,0
6576,0.5,1,0,0.50324622,0.022157786,0
6577,0.5,0.02,0,0.50324622,0.017855425,0
6578,0.5,1,0,0.50324622,0.001425389,0
6579,0.5,0.02,0,0.50324622,0.001425389,0
6580,0.5,1,0,0.50324622,0.011791588,0
6581,0.5,1,0,0.503492768,0.39443849,0
6582,0.5,0.02,0.006944444,0.50324622,0.001425389,0
6583,0.5,0.02,0,0.50324622,0.035861156,0
6584,0.5,1,0,0.50324622,0.017855425,0
6585,0.5,1,0,0.503287311,0.03571085,0
6586,0.5,1,0.006944444,0.50324622,0.001425389,0
6587,0.5,1,0,0.50324622,0.001425389,0
6588,0.5,1,0,0.50324622,0.001425389,0
6589,0.5,0.02,0,0.503369494,0.005701555,0
6590,0.5,1,0,0.50324622,0.001425389,0
6591,0.5,1,0,0.50324622,0.001425389,0
6592,0.5,0.02,0,0.50324622,0.001425389,0
6593,0.5,1,0.006944444,0.50324622,0.011791588,0
6594,0.5,0.02,0,0.50324622,0.001425389,0
6595,0.5,1,0,0.50324622,0.001425389,0
6596,0.5,1,0,0.503328402,0.014642365,0
6597,0.45,0.02,0,0.452966798,0.002850778,0
6598,0.5,0.02,0,0.503328402,0.004276167,0
6599,0,1,0,0.000164366,0.33125861,0
6600,0,1,0,0.000205457,0.355519958,0
6601,0.5,0.02,0,0.50324622,0.240459806,0
6602,0.5,0.02,0,0.50324622,0.032523985,0
6603,0.5,1,0,0.50324622,0.017855425,0
6604,0.5,1,0,0.503328402,0.037136239,0
6605,0.4,1,0,0.402605194,0.022157786,0
6606,0,1,0,8.22E-05,0.033949374,0
6607,0.5,0.02,0,0.503287311,0.049078132,0
6608,0.5,1,0.006944444,0.50324622,0.022157786,0
6609,0.5,0.02,0,0.50324622,0.034285462,0
6610,0.5,0.02,0.006944444,0.503328402,0.051804799,0
6611,0.345,1,0.006944444,0.347499178,0.355189737,0
6612,0.5,1,0,0.50324622,0.001425389,0
6613,0.5,1,0,0.50324622,0.032523985,0
6614,0.5,0.02,0,0.503287311,0.295281792,0
6615,0.5,1,0,0.50324622,0.028221624,0
6616,0.45,0.02,0,0.452966798,0.041210271,0
6617,0,1,0,8.22E-05,0.03571085,0
6618,0.45,1,0,0.452966798,0.050989914,0
6619,0.5,1,0,0.50324622,0.001425389,0
6620,0.5,0.02,0.006944444,0.50324622,0.025494957,0
6621,0.5,0.02,0,0.50324622,0.001425389,0
6622,0.5,1,0,0.50324622,0.001425389,0
6623,0.5,1,0,0.50324622,0.046118998,0
6624,0.45,0.02,0,0.452925707,0.001425389,0
6625,0.5,0.02,0.006944444,0.503287311,0.064476569,0
6626,0.5,1,0,0.503287311,0.030149159,0
6627,0.5,0.02,0,0.50324622,0.032523985,0
6628,0.5,1,0,0.50324622,0.022157786,0
6629,0.5,0.02,0,0.50324622,0.022157786,0
6630,0.5,1,0,0.50324622,0.038587823,0
6631,0.5,0.02,0,0.503287311,0.043350382,0
6632,0.5,0.02,0.006944444,0.50324622,0.030526988,0
6633,0.5,1,0,0.503492768,0.399419428,0
6634,0.5,1,0,0.50324622,0.017855425,0
6635,0.5,1,0,0.50324622,0.001425389,0
6636,0.5,1,0,0.50324622,0.017855425,0
6637,0.5,1,0.006944444,0.50324622,0.001425389,0
6638,0.5,1,0,0.503328402,0.031072402,0
6639,0.5,0.02,0,0.50324622,0.028221624,0
6640,0,1,0,0.000123274,0.069996312,0
6641,0.45,0.02,0,0.452925707,0.030526988,0
6642,0.5,0.02,0,0.50324622,0.028221624,0
6643,0.5,1,0,0.50324622,0.001425389,0
6644,0.5,1,0,0.503328402,0.051804799,0
6645,0.5,0.02,0,0.50324622,0.025494957,0
6646,0.5,0.02,0,0.50324622,0.022157786,0
6647,0,1,0.006944444,0.000164366,0.084328784,0
6648,0.31,1,0.013888889,0.312151545,0.064206891,0
6649,0.5,1,0,0.50324622,0.017855425,0
6650,0.35,1,0,0.352366864,0.043743964,0
6651,0.5,1,0.006944444,0.50324622,0.039784883,0
6652,0.5,1,0,0.50324622,0.034285462,0
6653,0.5,0.02,0,0.50324622,0.011791588,0
6654,0,1,0,0.000369822,0.422877509,0
6655,0.5,1,0,0.503328402,0.004276167,0
6656,0.5,1,0,0.50324622,0.032523985,0
6657,0.5,1,0,0.503369494,0.336066221,0
6658,0.475,0.02,0,0.478127055,0.002850778,0
6659,0.5,0.02,0,0.50324622,0.001425389,0
6660,0.5,1,0,0.50324622,0.037286545,0
6661,0.5,1,0,0.50324622,0.022157786,0
6662,0.5,1,0.013888889,0.503287311,0.002850778,0
6663,0.5,0.02,0,0.50324622,0.001425389,0
6664,0.35,0.02,0.013888889,0.352325773,0.04522223,0
6665,0.5,1,0,0.50324622,0.039784883,0
6666,0.5,1,0,0.50324622,0.035861156,0
6667,0.5,1,0,0.50324622,0.022157786,0
6668,0.5,0.02,0,0.50324622,0.001425389,0
6669,0.5,0.02,0,0.50324622,0.028221624,0
6670,0.5,1,0,0.50324622,0.017855425,0
6671,0.5,0.02,0,0.50324622,0.030526988,0
6672,0.5,1,0,0.50324622,0.041924993,0
6673,0,1,0.006944444,8.22E-05,0.002850778,0
6674,0.45,0.02,0,0.452925707,0.001425389,0
6675,0.5,1,0,0.50324622,0.011791588,0
6676,0.5,0.02,0,0.50324622,0.032523985,0
6677,0.5,1,0,0.50324622,0.017855425,0
6678,0.5,1,0,0.50324622,0.011791588,0
6679,0,1,0,0.000123274,0.044775771,0
6680,0.5,1,0,0.50324622,0.043796841,0
6681,0.35,0.02,0,0.352325773,0.019280814,0
6682,0.5,1,0.006944444,0.50324622,0.017855425,0
6683,0,1,0,0.000123274,0.328186071,0
6684,0.5,1,0,0.50324622,0.001425389,0
6685,0.5,1,0.006944444,0.50324622,0.001425389,0
6686,0.475,0.02,0.006944444,0.478127055,0.002850778,0
6687,0.5,1,0.006944444,0.50324622,0.001425389,0
6688,0.5,1,0,0.50324622,0.022157786,0
6689,0.5,1,0,0.50324622,0.025494957,0
6690,0.5,0.02,0.006944444,0.50324622,0.011791588,0
6691,0.5,1,0,0.50324622,0.011791588,0
6692,0.5,1,0,0.50324622,0.028221624,0
6693,0.435,1,0.013888889,0.437911736,0.069431895,0
6694,0.5,1,0,0.50324622,0.025494957,0
6695,0.45,0.02,0,0.452966798,0.013216976,0
6696,0.5,0.02,0,0.50324622,0.011791588,0
6697,0.5,0.02,0,0.503287311,0.040013212,0
6698,0,1,0,0.000123274,0.100337518,0
6699,0.5,1,0,0.503287311,0.029647013,0
6700,0.5,1,0,0.50324622,0.017855425,0
6701,0.5,1,0,0.503287311,0.307675655,0
6702,0.5,0.02,0,0.50324622,0.249704185,0
6703,0.5,1,0,0.503328402,0.340321968,0
6704,0.5,1,0,0.503287311,0.297340976,0
6705,0.425,0.02,0,0.427806542,0.290943915,0
6706,0.5,1,0,0.503287311,0.297667811,0
6707,0.5,1,0,0.503287311,0.298231968,0
6708,0.5,1,0,0.503287311,0.297667811,0
6709,0.5,1,0,0.503287311,0.299464789,0
6710,0.5,1,0,0.503287311,0.308694535,0
6711,0.225,1,0.006944444,0.22652449,0.002850778,0
6712,0.5,1,0,0.50324622,0.24127268,0
6713,0.485,1,0,0.488807528,0.493794342,0
6714,0.5,1,0,0.503328402,0.331946079,0
6715,0.5,0.02,0,0.503287311,0.293829823,0
6716,0.5,1,0,0.503287311,0.293829823,0
6717,0.4,1,0,0.402605194,0.231144155,0
6718,0.5,0.02,0,0.503287311,0.293829823,0
6719,0.5,1,0,0.50324622,0.237902009,0
6720,0.5,1,0,0.503287311,0.293829823,0
6721,0.5,1,0,0.50324622,0.235943885,0
6722,0.5,1,0,0.503287311,0.293829823,0
6723,0.5,1,0,0.503287311,0.293829823,0
6724,0.5,1,0,0.503287311,0.293829823,0
6725,0.5,1,0,0.50324622,0.234881049,0
6726,0.5,1,0,0.503328402,0.295255212,0
6727,0.5,1,0,0.503287311,0.298025663,0
6728,0.5,1,0,0.503451677,0.383750206,0
6729,0.5,1,0,0.503287311,0.293829823,0
6730,0.5,0.02,0,0.503287311,0.293829823,0
6731,0.5,0.02,0,0.503287311,0.293829823,0
6732,0.5,1,0,0.503287311,0.293829823,0
6733,0.5,1,0,0.503287311,0.293829823,0
6734,0.5,1,0,0.503287311,0.293829823,0
6735,0.5,1,0,0.503287311,0.293829823,0
6736,0.5,0.02,0,0.503287311,0.293829823,0
6737,0.5,0.02,0,0.503287311,0.293829823,0
6738,0.5,1,0,0.503287311,0.293829823,0
6739,0.5,1,0,0.503287311,0.293829823,0
6740,0.5,1,0,0.50324622,0.237294226,0
6741,0.5,1,0,0.503287311,0.293829823,0
6742,0.5,0.02,0,0.503287311,0.293829823,0
6743,0.5,1,0,0.503287311,0.293265846,0
6744,0.5,1,0,0.503328402,0.327519106,0
6745,0.5,0.02,0,0.503287311,0.293304463,0
6746,0.5,0.02,0,0.503287311,0.293829823,0
6747,0.5,1,0,0.503287311,0.293829823,0
6748,0.5,1,0,0.503328402,0.328490882,0
6749,0.5,1,0,0.503328402,0.327519106,0
6750,0.5,0.02,0,0.503287311,0.293141349,0
6751,0.5,1,0,0.50324622,0.235943885,0
6752,0.5,1,0,0.50324622,0.235943885,0
6753,0.5,1,0,0.503287311,0.293829823,0
6754,0.5,1,0,0.503328402,0.331018978,0
6755,0.5,0.02,0,0.50324622,0.236802238,0
6756,0.5,1,0,0.503287311,0.293829823,0
6757,0.5,0.02,0,0.503287311,0.293829823,0
6758,0.5,1,0,0.503369494,0.351339114,0
6759,0.5,1,0,0.503287311,0.293798315,0
6760,0.5,1,0,0.503287311,0.293829823,0
6761,0.5,1,0,0.503287311,0.293829823,0
6762,0.5,0.02,0,0.503328402,0.325553592,0
6763,0.5,1,0,0.503287311,0.293829823,0
6764,0.5,0.02,0,0.503287311,0.293829823,0
6765,0.5,0.02,0,0.50324622,0.235943885,0
6766,0.5,0.02,0,0.503287311,0.293304463,0
6767,0.5,1,0,0.503287311,0.293829823,0
6768,0.5,1,0,0.503328402,0.327507648,0
6769,0.5,0.02,0,0.503287311,0.30445461,0
6770,0.5,1,0,0.503328402,0.327516265,0
6771,0.5,1,0,0.503287311,0.293829823,0
6772,0.5,1,0,0.503287311,0.293829823,0
6773,0.5,0.02,0,0.503287311,0.293829823,0
6774,0.5,0.02,0,0.50324622,0.235943885,0
6775,0.5,1,0,0.503287311,0.293829823,0
6776,0.5,0.02,0,0.503287311,0.293829823,0
6777,0.5,1,0,0.503328402,0.327519106,0
6778,0.5,1,0,0.50324622,0.246448465,0
6779,0.5,1,0,0.503287311,0.292089054,0
6780,0.5,1,0,0.50324622,0.248120937,0
6781,0.5,1,0,0.50324622,0.246122966,0
6782,0.5,1,0,0.50324622,0.244183615,0
6783,0.5,1,0,0.50324622,0.245890169,0
6784,0.5,1,0,0.50324622,0.246937802,0
6785,0.5,0.02,0,0.503328402,0.331132349,0
6786,0.5,1,0,0.503328402,0.337224923,0
6787,0.5,0.02,0,0.503287311,0.293829823,0
6788,0.415,0.02,0,0.417783531,0.298619778,0
6789,0.5,1,0,0.503287311,0.293829823,0
6790,0.5,1,0,0.50324622,0.245240932,0
6791,0.5,1,0,0.503287311,0.2981662,0
6792,0.5,1,0,0.503328402,0.332394735,0
6793,0.5,1,0,0.503328402,0.336378511,0
6794,0.5,1,0,0.503287311,0.300411241,0
6795,0.4,1,0,0.402687377,0.328026423,0
6796,0.5,0.02,0,0.503287311,0.294681191,0
6797,0.5,0.02,0,0.503328402,0.330134579,0
6798,0.5,0.02,0,0.503369494,0.33185128,0
6799,0.5,1,0,0.503328402,0.33756774,0
6800,0.5,0.02,0,0.503328402,0.337528372,0
6801,0.45,1,0,0.452925707,0.244466396,0
6802,0.3,1,0,0.301964168,0.011791588,0
6803,0.38,1,0,0.382723537,0.111098825,0
6804,0.35,1,0,0.352325773,0.058748612,0
6805,0.3,1,0,0.301964168,0.034285462,0
6806,0.3,1,0,0.301964168,0.017855425,0
6807,0.5,0.02,0.006944444,0.50324622,0.001425389,0
6808,0.3,1,0,0.301964168,0.030526988,0
6809,0.3,0.02,0,0.301964168,0.001425389,0
6810,0.3,1,0,0.301964168,0.017855425,0
6811,0.5,1,0,0.503410585,0.369358364,0
6812,0.3,0.02,0,0.301964168,0.011791588,0
6813,0.3,0.02,0,0.301964168,0.025494957,0
6814,0.3,0.02,0,0.301964168,0.001425389,0
6815,0.3,1,0,0.301964168,0.047652743,0
6816,0.3,0.02,0,0.302046351,0.32796209,0
6817,0.3,1,0,0.301964168,0.025494957,0
6818,0.3,0.02,0,0.301964168,0.028221624,0
6819,0.4,0.02,0,0.40276956,0.105142746,0
6820,0.5,1,0,0.503369494,0.352202829,0
6821,0.3,0.02,0,0.301964168,0.017855425,0
6822,0.3,1,0,0.301964168,0.025494957,0
6823,0.3,0.02,0,0.301964168,0.017855425,0
6824,0.3,0.02,0,0.301964168,0.037286545,0
6825,0.3,1,0,0.301964168,0.025494957,0
6826,0.3,0.02,0,0.301964168,0.038587823,0
6827,0.375,1,0,0.377486029,0.031952377,0
6828,0.3,1,0.013888889,0.30200526,0.05037941,0
6829,0.3,1,0,0.301964168,0.017855425,0
6830,0.5,0.02,0,0.503328402,0.333765871,0
6831,0.275,1,0,0.276845003,0.043350382,0
6832,0.2,1,0,0.201323143,0.028221624,0
6833,0.35,1,0,0.352284681,0.001425389,0
6834,0.2,1,0,0.201323143,0.001425389,0
6835,0.3,1,0,0.302046351,0.065508169,0
6836,0.35,1,0,0.352284681,0.011791588,0
6837,0.45,1,0,0.453131164,0.121615329,0
6838,0.35,1,0,0.352284681,0.017855425,0
6839,0.35,0.02,0,0.352284681,0.022157786,0
6840,0.35,0.02,0,0.352284681,0.001425389,0
6841,0.325,0.02,0,0.327165516,0.019280814,0
6842,0.35,1,0.006944444,0.352284681,0.04465166,0
6843,0.415,0.02,0,0.417783531,0.106007773,0
6844,0.35,0.02,0,0.352284681,0.041924993,0
6845,0.35,1,0,0.352284681,0.022157786,0
6846,0.35,1,0,0.352284681,0.022157786,0
6847,0.415,1,0.013888889,0.417783531,0.020706203,0
6848,0.35,0.02,0.006944444,0.352284681,0.022157786,0
6849,0.45,1,0,0.45300789,0.044775771,0
6850,0.35,1,0,0.352284681,0.001425389,0
6851,0.35,1,0,0.352284681,0.001425389,0
6852,0.365,1,0,0.367463018,0.004276167,0
6853,0.35,1,0,0.352325773,0.09821641,0
6854,0.425,1,0,0.427806542,0.041210271,0
6855,0.35,0.02,0,0.352284681,0.011791588,0
6856,0.35,1,0,0.352284681,0.001425389,0
6857,0.465,1,0.006944444,0.468227318,0.103214978,0
6858,0.35,1,0,0.352284681,0.049564525,0
6859,0.425,1,0,0.427888725,0.091589682,0
6860,0.5,1,0,0.50324622,0.242256783,0
6861,0.35,1,0.006944444,0.352284681,0.022157786,0
6862,0.35,0.02,0,0.352284681,0.011791588,0
6863,0.4,1,0.006944444,0.402646285,0.06504797,0
6864,0.35,0.02,0,0.352284681,0.23148949,0
6865,0.35,1,0,0.352284681,0.035861156,0
6866,0.35,0.02,0,0.352284681,0.028221624,0
6867,0.42,1,0,0.422897765,0.050353216,0
6868,0.35,1,0,0.352284681,0.034285462,0
