name,inst,ntisQual,remainQual,lct,acc,coop,qunt,qual,expert
김수정,명지대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
김동성,한양대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
김동성,이화여자대학교,3.530092189,0,0.475,1,0,0.478127055,0.291351591,0
박상현,한양사이버대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
강동선,한양여자대학교,0,0.09531018,0.5,1,0.006944444,0.50324622,0.001425389,0
우용구,한국폴리텍대학,0,0.19062036,0.5,1,0,0.503287311,0.002850778,0
한은희,한국사회보장정보원,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
양택수,대한불교조계종 교육아사리,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
김종혁,전북대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
김종혁,연세대학교,0,1.481604541,0.35,1,0,0.352284681,0.022157786,0
구영훈,한국과학기술정보연구원,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
장선애,중앙대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
김주연,계명대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
신성환,한국국가전략연구원,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
신성환,강원대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
안의순,서울대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
임찬수,중앙대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
이현진,홍익대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
장윤지,한국한의학연구원 미래의학부,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
송태진,충북대학교,0,0.19062036,0.5,0.02,0.006944444,0.503287311,0.002850778,0
송태진,한국교통연구원 국가교통빅데이터사업단,0,1.800058272,0.375,1,0.006944444,0.377486029,0.026920346,0
김두만,홍익대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
김태진,한국해양수산개발원,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
조한승,단국대학교,0,1.289232648,0,0.02,0,8.22E-05,0.019280814,0
박상권,건국대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
서영호,한국생산기술연구원,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
김창조,경북대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김창원,엠아이큐브솔루션,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김정수,서강대학교,0,0.19062036,0.5,0.02,0,0.503287311,0.002850778,0
김요한,(주)엘시스,0,0.78845736,0.5,1,0.006944444,0.50324622,0.011791588,0
최규완,경희대학교,0,0.19062036,0.5,0.02,0,0.503287311,0.002850778,0
신은정,연세대학교,0,0.09531018,0.5,0.02,0.006944444,0.50324622,0.001425389,0
김희은,명지대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
이승재,전북대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
연명흠,국민대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
베영임,경기연구원,0,0.09531018,0.4,0.02,0,0.402605194,0.001425389,0
이주희,중소기업은행,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
김만배,강원대학교,0,0.09531018,0.5,0.02,0.006944444,0.50324622,0.001425389,0
이수진,국방대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
이서영,서울대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
이지영,키스채권평가,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김형욱,서울대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김선영,츠쿠바대학,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김미영,계명대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
안지현,부산외국어대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
안지현,한국문화관광연구원,0,2.660259537,0.45,0.02,0,0.452925707,0.039784883,0
이경선,동명대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
뤼드 맥클레인,한국외국어대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
송재일,명지대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
홍덕용,부산광역시 수영구청,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
박원배,백석문화대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
남성욱,고려대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
장지명,충남대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
신명환,경기대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
한국고전번역원 고전정보센터,한국고전번역원,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
최희수,상명대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
이헌희,경상국립대학교,0,0.09531018,0.5,1,0.006944444,0.50324622,0.001425389,0
이헌희,한양대학교,0,1.704748092,0.45,0.02,0.006944444,0.452925707,0.025494957,0
홍문기,한세대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
양재호,동아대학교,0,0.09531018,0.5,1,0.006944444,0.50324622,0.001425389,0
송학준,배재대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
안형태,금오공과대학교,0,0.09531018,0.5,1,0.006944444,0.50324622,0.001425389,0
김화경,(주)로켓뷰,0,0.09531018,0.5,0.02,0.006944444,0.50324622,0.001425389,0
김상용,국민대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김동응,한국생산기술연구원,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
이규태,신한대학교,0,1.289232648,0.5,1,0,0.503287311,0.019280814,0
윤복만,경운대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김성후,경남대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김상훈,인하대학교,0,0.19062036,0.5,1,0,0.503287311,0.002850778,0
김상훈,경희대학교,4.00635017,0,0.5,0.02,0,0.503328402,0.330658927,0
이기성,대한민국 육군,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
이기성,중앙대학교,0,1.887069649,0.45,0.02,0,0.452925707,0.028221624,0
최관식,경운대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
조동기,서울주택도시공사,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
허경석,수원대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김건엽,경북대학교,0,0.09531018,0.5,1,0.006944444,0.50324622,0.001425389,0
김세홍,가톨릭대학교,3.968247251,0.09531018,0.5,1,0,0.503369494,0.328939541,0
백경희,인하대학교,0,0.19062036,0,0.02,0,8.22E-05,0.002850778,0
이환웅,한국조세재정연구원,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
신영진,배재대학교,0,0.19062036,0.4,1,0,0.402646285,0.002850778,0
정순원,한국교육학술정보원,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
전복선,UNIVERSITY OF SOUTH CAROLINA M.S.W.,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
정승진,서울시립대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
도재학,경기대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
김주일,한국기술교육대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김주일,목포대학교,0,1.481604541,0.5,1,0,0.50324622,0.022157786,0
김대홍,숭실대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
최선영,대구보건대학교,4.23752324,0,0,1,0,0.000164366,0.349738497,0
이재민,가톨릭관동대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
이종길,육군사관학교,0,1.289232648,0.5,1,0.006944444,0.503287311,0.019280814,0
이종길,충남대학교,3.593957197,0,0.425,0.02,0,0.427806542,0.296622607,0
강현선,남서울대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
채여라,한국환경정책·평가연구원,0,1.481604541,0.5,0.02,0,0.50324622,0.022157786,0
김지연,서울여자대학교,0,1.704748092,0.5,1,0.006944444,0.50324622,0.025494957,0
김지연,고려대학교,0,1.704748092,0.3,1,0,0.301964168,0.025494957,0
김범수,한국건설기술연구원,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김범수,서강대학교,0,0.88376754,0.5,0.02,0,0.503287311,0.013216976,0
권형둔,공주대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
김진,성결대학교,0,1.481604541,0.5,0.02,0,0.50324622,0.022157786,0
김진,상명대학교,0,0.19062036,0.5,0.02,0,0.503287311,0.002850778,0
최기훈,한국광물자원공사,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
김영재,명지대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
김영욱,이화여자대학교,0,4.986410905,0.5,1,0.006944444,0.503328402,0.074573089,0
강은미,동아대학교,0,5.756519127,0.5,1,0,0.503369494,0.086090261,0
김혜옥,한국스포츠정책과학원,0,1.704748092,0.5,0.02,0,0.50324622,0.025494957,0
이운영,경북대학교,0,2.270061901,0,1,0,8.22E-05,0.033949374,0
이운영,성신여자대학교,2.800603126,0,0.45,1,0,0.452925707,0.231144155,0
윤봉식,남부대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
연기영,동국대학교,0,0.78845736,0.5,0.02,0,0.50324622,0.011791588,0
이호선,부산가톨릭대학교,0,0.19062036,0.425,1,0,0.427806542,0.002850778,0
이지욱,경성대학교,0,1.887069649,0.5,0.02,0,0.50324622,0.028221624,0
최우성,호남대학교,0,5.314584339,0,1,0,8.22E-05,0.079481009,0
신경규,고신대학교,0,1.704748092,0.5,1,0,0.50324622,0.025494957,0
이은하,명지전문대학교,0,1.887069649,0.5,1,0.006944444,0.50324622,0.028221624,0
김용희,(주)아이엠씨,0,1.193922468,0.5,1,0.006944444,0.50324622,0.017855425,0
김용희,KCC정보통신,0,0.09531018,0.3,0.02,0.006944444,0.301964168,0.001425389,0
이인영,홍익대학교,0,1.481604541,0.5,0.02,0,0.50324622,0.022157786,0
황준용,한국응용통계연구원,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
송보미,한국항공대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
구혜정,육군본부,0,1.704748092,0.5,1,0,0.50324622,0.025494957,0
조광문,목포대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
이광석,성균관대학교,0,1.481604541,0.5,1,0,0.50324622,0.022157786,0
권은영,육군사관학교,0,2.493205453,0.5,1,0,0.50324622,0.037286545,0
이민아,서울대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
정미선,전북연구원 산업경제연구부,0,1.704748092,0.5,1,0,0.50324622,0.025494957,0
정미선,성신여자대학교,0,2.493205453,0.25,1,0,0.251684747,0.037286545,0
구자용,상명대학교,0,1.289232648,0,1,0,8.22E-05,0.019280814,0
구자용,고려대학교,5.083315486,0,0.335,1,0,0.337517258,0.419544866,0
최진무,경희대학교,0,1.800058272,0,1,0,8.22E-05,0.026920346,0
이지영,DEPARTMENT OF GEOGRAPHY AND ANTHROPOLOGY,0,0.09531018,0.5,0.02,0.006944444,0.50324622,0.001425389,0
안선일,한국과학기술정보연구원,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
최현,경남대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
강의선,숭실대학교,0,2.292534757,0.5,1,0,0.50324622,0.034285462,0
한창희,육군사관학교,0,1.289232648,0.5,1,0.006944444,0.503287311,0.019280814,0
한창희,한양대학교,0,1.800058272,0.3,1,0,0.30200526,0.026920346,0
김용민,연세대학교,0,1.193922468,0.5,1,0,0.50324622,0.017855425,0
김용민,전남대학교,0,1.576914721,0.35,0.02,0.013888889,0.352325773,0.023583175,0
이지헌,성균관대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
권경인,광운대학교,0,2.292534757,0.5,0.02,0,0.50324622,0.034285462,0
박종삼,남서울대학교,0,2.675527009,0.5,1,0,0.503287311,0.040013212,0
고정원,연세대학교,0,1.887069649,0.5,0.02,0,0.50324622,0.028221624,0
최인호,청운대학교,0,2.041220329,0.5,1,0,0.50324622,0.030526988,0
김정렬,한성대학교,0,1.481604541,0.5,0.02,0,0.50324622,0.022157786,0
지윤호,강원대학교,0,1.800058272,0.5,0.02,0,0.503287311,0.026920346,0
이우범,상지대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
남형두,연세대학교,0,2.963209082,0.5,1,0,0.503287311,0.044315573,0
민하나,한국관광공사,0,1.481604541,0.5,0.02,0,0.50324622,0.022157786,0
이윤환,건양대학교,0,2.867898902,0.5,1,0,0.50324622,0.042890184,0
구훈영,충남대학교,0,0.78845736,0.5,0.02,0.006944444,0.50324622,0.011791588,0
안성윤,가톨릭대학교,0,1.481604541,0.5,1,0,0.50324622,0.022157786,0
안성윤,배재대학교,0,0.09531018,0.5,0.02,0,0.50324622,0.001425389,0
배민수,서울대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
한재훈,한림대학교,0,1.481604541,0.5,0.02,0,0.50324622,0.022157786,0
정우준,홍익대학교,0,1.193922468,0.5,0.02,0,0.50324622,0.017855425,0
전원재,경북대학교,0,1.704748092,0.5,1,0,0.50324622,0.025494957,0
최정화,숭의여자대학교,0,3.42751469,0.5,0.02,0,0.50324622,0.051259386,0
최정화,계명대학교,2.882934975,0,0.5,1,0,0.50324622,0.237939308,0
추진기,경기대학교,0,6.555026823,0,1,0,0.000164366,0.098032154,0
남정아,서울시립대학교,0,1.193922468,0.5,1,0,0.50324622,0.017855425,0
에린머피,영남대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김청택,서울대학교,0,2.493205453,0.5,1,0,0.50324622,0.037286545,0
송현주,서울여자대학교,0,1.887069649,0.5,0.02,0,0.50324622,0.028221624,0
송봉규,한세대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
대한소화기학회 빅데이터연구위원회,대한소화기학회 빅데이터연구위원회,0,0.78845736,0.5,1,0.006944444,0.50324622,0.011791588,0
박성희,한남대학교,2.837081447,1.982379829,0.485,1,0.006944444,0.488232249,0.263801859,0
이상묵,경성대학교,0,1.704748092,0.5,0.02,0,0.50324622,0.025494957,0
이상묵,시공미디어 스마트교육연구소,0,0.09531018,0.2,1,0.006944444,0.201323143,0.001425389,0
신성연,국민체육진흥공단,0,1.193922468,0.5,1,0,0.50324622,0.017855425,0
신성연,동아대학교,2.862451709,0.09531018,0.45,0.02,0,0.452966798,0.237674137,0
신강욱,"K-WATER INSTITUTE, KOREA WATER RESOURCES CORPORATION",0,1.576914721,0.5,1,0.006944444,0.503287311,0.023583175,0
김수정,이화여자대학교,0,0.19062036,0.5,0.02,0,0.503287311,0.002850778,0
김수정,연세대학교,4.23752324,0,0,0.02,0,0.000164366,0.349738497,0
나관식,서원대학교,0,0.09531018,0.5,1,0.006944444,0.50324622,0.001425389,0
서한교,신한대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
김창현,한국기계연구원,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김창현,가천대학교,4.299214171,0,0.5,1,0,0.503369494,0.354830079,0
유미,서울예술대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
김정현,전북대학교,0,2.58021683,0.5,1,0,0.50324622,0.038587823,0
김정현,중앙대학교,2.832218327,0,0.5,0.02,0,0.50324622,0.233753475,0
박경신,고려대학교,0,1.193922468,0.5,0.02,0,0.50324622,0.017855425,0
부천초,이화여자대학교,0,1.193922468,0.5,1,0,0.50324622,0.017855425,0
이내영,신라대학교,0,2.270061901,0.4,1,0,0.402646285,0.033949374,0
박진영,광주대학교,0,1.887069649,0.5,1,0,0.50324622,0.028221624,0
조우찬,한국정치학회,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
조진형,주)드림시큐리티,0,1.193922468,0.5,1,0.006944444,0.50324622,0.017855425,0
조진형,이화여자대학교,3.560119093,0,0.5,1,0,0.503287311,0.293829823,0
Lam Cheuk Man,한국외국어대학교,0,0.78845736,0.5,1,0,0.50324622,0.011791588,0
김율리,인제대학교,4.040749973,0,0.5,0.02,0,0.503328402,0.333498071,0
이정연,서울미디어대학원대학교,2.869157943,0,0.45,1,0,0.452925707,0.236802238,0
이정연,이화여자대학교,4.683583514,0,0.5,1,0,0.503451677,0.386553505,0
김재우,연세대학교,4.628160975,0,0.5,1,0,0.503410585,0.381979278,0
황원주,경희대학교,4.009311066,0,0.5,0.02,0,0.503328402,0.330903301,0
황원주,부산대학교,4.006866898,0,0.5,0.02,0,0.503328402,0.330701575,0
이재호,서울아산병원,4.037367145,0,0,1,0,0.000123274,0.333218873,0
최광식,경북대학교,4.506577525,0,0.5,0.02,0,0.503410585,0.371944545,0
이시혁,서울대학교,4.490575639,0,0.5,0.02,0,0.503410585,0.37062385,0
김영호,경북대학교,4.490575639,0.09531018,0,0.02,0,0.000246548,0.372049239,0
김영호,서울대학교,2.869157943,0,0.5,1,0,0.50324622,0.236802238,0
류동열,이화여자대학교,4.042436526,0,0,1,0,0.000123274,0.333637268,0
이상학,가톨릭대학교,4.272155313,0,0.5,0.02,0,0.503369494,0.352596811,0
이상학,전자부품연구원,0,0.09531018,0.4,1,0,0.402605194,0.001425389,0
이영균,분당서울대학교병원,4.31372575,0,0.5,1,0,0.503369494,0.356027773,0
강길원,충북대학교,5.422218449,0,0,1,0,0.000493097,0.447515784,0
서동철,중앙대학교,3.984722896,0,0,1,0,0.000123274,0.328873948,0
이승환,울산대학교,3.54208265,0,0.5,1,0,0.503287311,0.292341208,0
이하정,서울대학교,4.025565021,0,0,1,0,0.000123274,0.3322448,0
신철민,분당서울대학교병원,4.018960142,0,0,1,0,0.000123274,0.331699675,0
문창주,건국대학교,4.512272598,0.09531018,0,1,0,0.000246548,0.373839969,0
김영철,화순전남대학교병원,4.460489175,0,0.5,1,0,0.503410585,0.368140702,0
김영철,동의대학교,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
박주원,이화여자대학교,3.992201617,0,0.5,0.02,0,0.503328402,0.329491195,0
박주원,경북대학교,4.731377717,0,0.5,1,0,0.503451677,0.390498138,0
이은주,서울아산병원,2.920561915,0,0.5,1,0,0.50324622,0.241044799,0
김태원,서울아산병원,4.126373574,0,0.5,1,0,0.503328402,0.340564904,0
김태원,(주)지티이,0,0.09531018,0.4,1,0,0.402605194,0.001425389,0
김용구,경북대학교,2.950412048,0,0.5,0.02,0,0.50324622,0.243508441,0
최보율,한양대학교,4.553769936,0,0.5,1,0,0.503410585,0.375839509,0
조명찬,충북대학교,3.659869313,0,0.475,1,0,0.478127055,0.302062578,0
김남권,한약진흥재단,3.000141915,0,0.5,0.02,0,0.50324622,0.247612831,0
김남권,부산대학교,3.960791053,2.041220329,0.34,0.02,0,0.342343853,0.357425752,0
임호준,서울아산병원,2.927616429,0,0.5,1,0,0.50324622,0.241627034,0
김광기,인제대학교,3.584412907,0,0.5,1,0,0.503287311,0.295834881,0
이재범,충남대학교,2.875119001,0,0.5,1,0,0.50324622,0.237294226,0
이재범,부산대학교,3.570434493,0,0.425,1,0,0.427806542,0.294681191,0
박태선,전북대학교,4.036980847,0,0.5,1,0,0.503328402,0.333186991,0
신운건,한림대학교,4.302084874,0,0.5,1,0,0.503369494,0.355067008,0
윤진하,연세대학교,4.047725848,0.09531018,0.5,1,0,0.503369494,0.335499204,0
장동진,가톨릭대학교,3.983173244,0,0.5,1,0,0.503328402,0.32874605,0
이지호,울산대학교,3.96988274,0,0.5,1,0,0.503328402,0.327649135,0
이지호,강원대학교,3.515195062,0,0.5,0.02,0,0.503287311,0.290122076,0
박범희,아주대학교,4.026171779,0,0.5,1,0,0.503328402,0.332294878,0
서원희,고려대학교,2.875119001,0,0.5,0.02,0,0.50324622,0.237294226,0
황인준,고려대학교,5.100675934,0.285930539,0.475,1,0,0.478537968,0.425253855,0
명우재,분당서울대학교병원,4.532527513,0,0.5,1,0,0.503410585,0.374086293,0
오상하,충남대학교,3.986381005,0,0.5,1,0,0.503328402,0.329010798,0
정재연,아주대학교,4.036862625,0,0.5,1,0,0.503328402,0.333177233,0
고강지,고려대학교,3.575029046,0,0,1,0,8.22E-05,0.295060396,0
조재혁,숭실대학교,5.162667624,0.09531018,0.5,1,0,0.503616042,0.427519481,0
고승현,가톨릭대학교,4.754594539,0,0.5,1,0,0.503451677,0.392414308,0
박길순,한양대학교,2.865235141,0,0.5,0.02,0,0.50324622,0.236478475,0
김현진,이화여자대학교,3.552361875,0,0.5,1,0,0.503287311,0.293189591,0
HWANG WU JEONG,서울대학교,3.558382322,0,0.5,1,0,0.503287311,0.293686481,0
한창수,한양대학교,4.549820305,0,0.5,1,0,0.503410585,0.375513532,0
성윤경,한양대학교,4.285691084,0,0.5,1,0,0.503369494,0.353713968,0
강영애,연세대학교,4.276220528,0,0.5,0.02,0,0.503369494,0.352932328,0
박종찬,서울대학교,3.570476155,0,0.5,0.02,0,0.503287311,0.294684629,0
임효근,성균관대학교,4.422523329,0,0.5,1,0,0.503369494,0.36500724,0
윤종현,가톨릭대학교,4.273490056,0,0.5,1,0,0.503369494,0.352706972,0
